"dgp","metric","model","iteration","k","n_trees","value"
"dgp30","ci_length","bart_ps-bart",13,5,200,1.75140506794185
"dgp30","coverage","bart_ps-bart",13,5,200,1
"dgp30","ate_estimate","bart_ps-bart",14,1,75,10.2917621964769
"dgp30","ate_bias","bart_ps-bart",14,1,75,0.291762196476887
"dgp30","ci_length","bart_ps-bart",14,1,75,1.92417230810666
"dgp30","coverage","bart_ps-bart",14,1,75,1
"dgp30","ate_estimate","bart_ps-bart",14,2,75,10.332740262207
"dgp30","ate_bias","bart_ps-bart",14,2,75,0.332740262207029
"dgp30","ci_length","bart_ps-bart",14,2,75,1.85698049453644
"dgp30","coverage","bart_ps-bart",14,2,75,1
"dgp30","ate_estimate","bart_ps-bart",14,3,75,10.3858725273242
"dgp30","ate_bias","bart_ps-bart",14,3,75,0.385872527324187
"dgp30","ci_length","bart_ps-bart",14,3,75,1.88188944734115
"dgp30","coverage","bart_ps-bart",14,3,75,1
"dgp30","ate_estimate","bart_ps-bart",14,5,75,10.3082287914171
"dgp30","ate_bias","bart_ps-bart",14,5,75,0.30822879141714
"dgp30","ci_length","bart_ps-bart",14,5,75,1.8631168898444
"dgp30","coverage","bart_ps-bart",14,5,75,1
"dgp30","ate_estimate","bart_ps-bart",14,1,100,10.3900640809878
"dgp30","ate_bias","bart_ps-bart",14,1,100,0.390064080987754
"dgp30","ci_length","bart_ps-bart",14,1,100,1.93316551289981
"dgp30","coverage","bart_ps-bart",14,1,100,1
"dgp30","ate_estimate","bart_ps-bart",14,2,100,10.3890937053466
"dgp30","ate_bias","bart_ps-bart",14,2,100,0.389093705346609
"dgp30","ci_length","bart_ps-bart",14,2,100,1.8774079923709
"dgp30","coverage","bart_ps-bart",14,2,100,1
"dgp30","ate_estimate","bart_ps-bart",14,3,100,10.3363672081811
"dgp30","ate_bias","bart_ps-bart",14,3,100,0.33636720818105
"dgp30","ci_length","bart_ps-bart",14,3,100,1.90309161306804
"dgp30","coverage","bart_ps-bart",14,3,100,1
"dgp30","ate_estimate","bart_ps-bart",14,5,100,10.2940941198618
"dgp30","ate_bias","bart_ps-bart",14,5,100,0.29409411986185
"dgp30","ci_length","bart_ps-bart",14,5,100,1.91587058070619
"dgp30","coverage","bart_ps-bart",14,5,100,1
"dgp30","ate_estimate","bart_ps-bart",14,1,200,10.3945614554824
"dgp30","ate_bias","bart_ps-bart",14,1,200,0.394561455482396
"dgp30","ci_length","bart_ps-bart",14,1,200,1.94845832384168
"dgp30","coverage","bart_ps-bart",14,1,200,1
