"dgp","metric","model","iteration","k","n_trees","value"
"dgp60","ate_bias","bart_t-learner",9,2,75,-0.190857042887276
"dgp60","ci_length","bart_t-learner",9,2,75,0.289482585229091
"dgp60","coverage","bart_t-learner",9,2,75,0
"dgp60","ate_estimate","bart_t-learner",9,3,75,1.49571546132812
"dgp60","ate_bias","bart_t-learner",9,3,75,-0.190532850208081
"dgp60","ci_length","bart_t-learner",9,3,75,0.29211438990426
"dgp60","coverage","bart_t-learner",9,3,75,0
"dgp60","ate_estimate","bart_t-learner",9,5,75,1.49007331082528
"dgp60","ate_bias","bart_t-learner",9,5,75,-0.196175000710923
"dgp60","ci_length","bart_t-learner",9,5,75,0.292075763304877
"dgp60","coverage","bart_t-learner",9,5,75,0
"dgp60","ate_estimate","bart_t-learner",9,1,100,1.49646276043229
"dgp60","ate_bias","bart_t-learner",9,1,100,-0.189785551103915
"dgp60","ci_length","bart_t-learner",9,1,100,0.280859397151537
"dgp60","coverage","bart_t-learner",9,1,100,0
"dgp60","ate_estimate","bart_t-learner",9,2,100,1.495199500182
"dgp60","ate_bias","bart_t-learner",9,2,100,-0.191048811354196
"dgp60","ci_length","bart_t-learner",9,2,100,0.28323790083837
"dgp60","coverage","bart_t-learner",9,2,100,0
"dgp60","ate_estimate","bart_t-learner",9,3,100,1.49417370402147
"dgp60","ate_bias","bart_t-learner",9,3,100,-0.192074607514731
"dgp60","ci_length","bart_t-learner",9,3,100,0.285354384301915
"dgp60","coverage","bart_t-learner",9,3,100,0
"dgp60","ate_estimate","bart_t-learner",9,5,100,1.48954117226599
"dgp60","ate_bias","bart_t-learner",9,5,100,-0.19670713927021
"dgp60","ci_length","bart_t-learner",9,5,100,0.290753323921328
"dgp60","coverage","bart_t-learner",9,5,100,0
"dgp60","ate_estimate","bart_t-learner",9,1,200,1.49124121596167
"dgp60","ate_bias","bart_t-learner",9,1,200,-0.195007095574527
"dgp60","ci_length","bart_t-learner",9,1,200,0.28599340725342
"dgp60","coverage","bart_t-learner",9,1,200,0
"dgp60","ate_estimate","bart_t-learner",9,2,200,1.49154338397235
"dgp60","ate_bias","bart_t-learner",9,2,200,-0.194704927563851
"dgp60","ci_length","bart_t-learner",9,2,200,0.290088086897045
"dgp60","coverage","bart_t-learner",9,2,200,0
"dgp60","ate_estimate","bart_t-learner",9,3,200,1.49253816962579
"dgp60","ate_bias","bart_t-learner",9,3,200,-0.193710141910406
"dgp60","ci_length","bart_t-learner",9,3,200,0.296211761339861
